Draw Date,b1,b2,b3,b4,b5,b6,Jackpot,Outcome,mean,median,std,min,max,range,sum_without_bonus,sum_with_bonus,even_count,odd_count,low_range_count,high_range_count,prev_common_count,has_consecutive
Friday 13 March 2020,5,6,12,22,50,11,"R59,612,516.01",Roll,19.0,12.0,16.637307474468336,5,50,45,95,106,4,2,4,2,0,True
Tuesday 10 March 2020,6,8,24,25,50,10,"R53,201,812.21",Roll,22.6,24.0,15.793669617919706,6,50,44,113,123,4,2,4,2,2,True
Friday 6 March 2020,6,23,26,28,47,6,"R47,477,402.16",Roll,26.0,26.0,13.069047402163633,6,47,41,130,136,3,3,2,4,1,False
Tuesday 3 March 2020,11,17,18,27,44,8,"R40,997,296.95",Roll,23.4,18.0,11.499565209172042,11,44,33,117,125,2,4,3,3,0,True
Friday 28 February 2020,1,31,37,49,50,2,"R35,520,863.60",Roll,33.6,37.0,17.816845961056067,1,50,49,168,170,1,5,1,5,0,True
Tuesday 25 February 2020,4,10,17,26,31,11,"R29,378,132",Roll,17.6,17.0,9.93176721434811,4,31,27,88,99,3,3,3,3,1,False
Friday 21 February 2020,4,18,30,34,36,20,"R24,597,108.65",Roll,24.4,30.0,11.959933110180843,4,36,32,122,142,5,1,2,4,1,False
Tuesday 18 February 2020,14,17,20,36,49,2,"R19,808,330.61",Roll,27.2,20.0,13.287588193498472,14,49,35,136,138,3,3,3,3,1,False
Friday 14 February 2020,2,19,40,49,50,6,"R15,379,750.61",Roll,32.0,40.0,18.686893802876924,2,50,48,160,166,3,3,2,4,1,True
Tuesday 11 February 2020,9,22,40,43,46,1,"R10,172,064.52",Roll,32.0,40.0,14.212670403551895,9,46,37,160,161,3,3,2,4,1,False
Friday 7 February 2020,2,4,29,38,47,1,"R5,419,504.33",Roll,24.0,29.0,18.077610461562667,2,47,45,120,121,3,3,2,4,0,False
Tuesday 4 February 2020,3,15,23,37,45,18,"R114,580,902.70",Won,24.6,23.0,15.041276541570532,3,45,42,123,141,0,6,3,3,0,False
Friday 31 January 2020,11,14,18,29,34,15,"R104,849,660.79",Roll,21.2,18.0,8.840814442120138,11,34,23,106,121,3,3,3,3,0,False
Tuesday 28 January 2020,14,18,31,36,49,9,"R94,384,333.57",Roll,29.6,31.0,12.626955294131678,14,49,35,148,157,3,3,2,4,2,False
Friday 24 January 2020,5,11,26,48,49,12,"R87,062,323.65",Roll,27.8,26.0,18.23622768008779,5,49,44,139,151,2,4,2,4,1,True
Tuesday 21 January 2020,14,18,32,42,49,17,"R80,348,245.30",Roll,31.0,32.0,13.446189051177289,14,49,35,155,172,4,2,2,4,1,False
Friday 17 January 2020,7,8,18,26,31,16,"R74,907,826.11",Roll,18.0,18.0,9.528903399657276,7,31,24,90,106,3,3,3,3,1,True
Tuesday 14 January 2020,9,10,11,32,43,15,"R68,822,298.67",Roll,21.0,11.0,13.92838827718412,9,43,34,105,120,2,4,3,3,0,True
Friday 10 January 2020,23,25,28,30,40,13,"R63,994,603",Roll,29.2,28.0,5.912698199637793,23,40,17,146,159,3,3,2,4,0,False
Tuesday 7 January 2020,4,8,18,35,49,10,"R59,101,162.80",Roll,22.8,18.0,16.9162643630324,4,49,45,114,124,3,3,3,3,0,False
Friday 3 January 2020,8,9,18,43,50,12,"R54,561,400.19",Roll,25.6,18.0,17.556765077883796,8,50,42,128,140,3,3,3,3,2,True
Tuesday 31 December 2019,22,31,44,49,50,8,"R50,000,000",Roll,39.2,44.0,10.943491216243563,22,50,28,196,204,3,3,1,5,1,True
Friday 27 December 2019,4,13,34,36,38,4,"R37,060,519.32",Roll,25.0,34.0,13.827508813954884,4,38,34,125,129,4,2,2,4,0,False
Tuesday 24 December 2019,14,18,29,41,46,6,"R33,268,218.90",Roll,29.6,29.0,12.467557900406959,14,46,32,148,154,3,3,2,4,0,False
Friday 20 December 2019,8,10,22,36,40,20,"R28,863,254.66",Roll,23.2,22.0,13.059862173851606,8,40,32,116,136,5,1,3,3,0,False
Tuesday 17 December 2019,15,27,33,38,48,1,"R24,358,627.31",Roll,32.2,33.0,11.01635148313633,15,48,33,161,162,2,4,1,5,0,False
Friday 13 December 2019,1,9,13,25,34,10,"R20,624,733.32",Roll,16.4,13.0,11.723480711802276,1,34,33,82,92,1,5,4,2,0,False
Tuesday 10 December 2019,18,21,24,40,50,17,"R16,309,678.93",Roll,30.6,24.0,12.32233744059949,18,50,32,153,170,4,2,3,3,0,False
Friday 6 December 2019,12,19,33,34,49,8,"R12,761,342.55",Roll,29.4,33.0,12.877888025604198,12,49,37,147,155,2,4,2,4,0,True
Tuesday 3 December 2019,5,6,15,23,45,6,"R8,788,760.55",Roll,18.8,15.0,14.647866738880444,5,45,40,94,100,1,5,4,2,0,True
Friday 29 November 2019,6,11,21,25,49,12,"R4,755,895.38",Roll,22.4,21.0,14.934523762075576,6,49,43,112,124,1,5,4,2,1,False
Tuesday 26 November 2019,2,8,11,13,32,3,"R114,242,816.50",Won,13.2,11.0,10.107423014794621,2,32,30,66,69,3,3,4,2,1,False
Friday 22 November 2019,5,17,18,20,26,7,"R106,634,699.35",Roll,17.2,18.0,6.8527366796047255,5,26,21,86,93,3,3,4,2,0,True
Tuesday 19 November 2019,3,4,16,43,44,10,"R100,000,000",Roll,22.0,16.0,18.143869488066763,3,44,41,110,120,3,3,3,3,0,True
Friday 15 November 2019,13,15,31,37,49,13,"R88,795,916.38",Roll,29.0,31.0,13.564659966250536,13,49,36,145,158,0,6,2,4,0,False
Tuesday 12 November 2019,3,5,10,11,25,10,"R82,998,648.49",Roll,10.8,10.0,7.704544113703289,3,25,22,54,64,1,5,5,1,0,True
Friday 8 November 2019,5,18,27,37,45,12,"R77,767,538.61",Roll,26.4,27.0,14.051334456200237,5,45,40,132,144,1,5,2,4,1,False
Tuesday 5 November 2019,4,7,18,27,37,8,"R71,390,621.40",Roll,18.6,18.0,12.306096050332128,4,37,33,93,101,2,4,3,3,3,False
Friday 1 November 2019,13,25,29,43,47,12,"R66,217,898.71",Roll,31.4,29.0,12.3547561691844,13,47,34,157,169,0,6,2,4,0,False
Tuesday 29 October 2019,8,29,38,41,50,2,"R60,192,825.90",Roll,33.2,38.0,14.274452704044382,8,50,42,166,168,3,3,1,5,1,False
Friday 25 October 2019,2,21,29,37,49,9,"R59,797,737.33",Roll,27.6,29.0,15.793669617919708,2,49,47,138,147,1,5,2,4,1,False
Tuesday 22 October 2019,3,22,31,35,48,16,"R50,000,000",Roll,27.8,31.0,14.958609561052125,3,48,45,139,155,2,4,2,4,0,False
Friday 18 October 2019,15,21,31,34,44,2,"R45,454,038.55",Roll,29.0,31.0,10.13903348450926,15,44,29,145,147,2,4,2,4,1,False
Tuesday 15 October 2019,10,34,36,39,50,6,"R41,109,639.27",Roll,33.8,36.0,13.12097557348538,10,50,40,169,175,4,2,1,5,1,False
Friday 11 October 2019,15,16,17,26,43,10,"R37,052,831.99",Roll,23.4,17.0,10.55651457631732,15,43,28,117,127,2,4,3,3,0,True
Tuesday 8 October 2019,4,15,36,37,50,17,"R33,000,000",Roll,28.4,36.0,16.572265988693278,4,50,46,142,159,3,3,2,4,1,True
Friday 4 October 2019,4,5,23,29,31,17,"R28,584,743.43",Roll,18.4,23.0,11.655041827466773,4,31,27,92,109,1,5,3,3,1,True
Tuesday 1 October 2019,3,9,29,32,50,7,"R24,000,000",Roll,24.6,29.0,16.906803364326446,3,50,47,123,130,2,4,2,4,1,False
Friday 27 September 2019,14,16,18,22,39,15,"R19,766,485.06",Roll,21.8,18.0,8.997777503361595,14,39,25,109,124,4,2,4,2,0,False
Tuesday 24 September 2019,6,34,35,36,46,12,"R15,000,000",Roll,31.4,35.0,13.410443691392167,6,46,40,157,169,4,2,1,5,0,True
Friday 20 September 2019,9,16,22,29,35,6,"R12,102,330.37",Roll,22.2,22.0,9.19565114605812,9,35,26,111,117,2,4,3,3,1,False
Tuesday 17 September 2019,13,21,23,35,49,8,"R8,057,575.77",Roll,28.2,23.0,12.560254774486065,13,49,36,141,149,0,6,3,3,1,False
Friday 13 September 2019,8,9,10,11,42,9,"R4,452,165.51",Roll,16.0,10.0,13.038404810405298,8,42,34,80,89,3,3,4,2,0,True
Tuesday 10 September 2019,10,15,24,28,50,5,"R21,939,453.20",Won,25.4,24.0,13.850631754544628,10,50,40,127,132,4,2,3,3,1,False
Friday 6 September 2019,2,20,25,40,49,20,"R17,639,051.12",Roll,27.2,25.0,16.31441080762649,2,49,47,136,156,3,3,3,3,0,False
Tuesday 3 September 2019,6,11,16,31,34,19,"R12,636,624.62",Roll,19.6,16.0,11.038115781237304,6,34,28,98,117,3,3,3,3,0,False
Friday 30 August 2019,8,14,36,40,47,2,"R6,845,079.07",Roll,29.0,36.0,15.231546211727817,8,47,39,145,147,4,2,2,4,0,False
Tuesday 27 August 2019,4,5,9,10,11,13,"R5,490,367.70",Won,7.8,9.0,2.7856776554368237,4,11,7,39,52,2,4,5,1,0,True
Friday 23 August 2019,8,9,15,20,24,14,"R141,343,180.95",Won,15.2,15.0,6.177378084592201,8,24,16,76,90,3,3,5,1,1,True
Tuesday 20 August 2019,11,19,20,39,41,9,"R130,000,000",Roll,26.0,20.0,11.865917579353061,11,41,30,130,139,1,5,3,3,1,True
Friday 16 August 2019,3,10,14,31,41,9,"R119,848,160.80",Roll,19.8,14.0,14.048487463068755,3,41,38,99,108,2,4,3,3,1,False
Tuesday 13 August 2019,5,16,17,25,38,2,"R110,000,000",Roll,20.2,17.0,10.943491216243562,5,38,33,101,103,2,4,4,2,0,True
Friday 9 August 2019,2,18,34,37,48,3,"R100,000,000",Roll,27.8,34.0,16.079800993793423,2,48,46,139,142,4,2,2,4,0,False
Tuesday 6 August 2019,6,8,15,30,37,20,"R85,000,000",Roll,19.2,15.0,12.253978945632312,6,37,31,96,116,3,3,3,3,1,False
Friday 2 August 2019,5,31,45,46,47,5,"R78,761,158.47",Roll,34.8,45.0,16.004999218994048,5,47,42,174,179,1,5,1,5,0,True
Tuesday 30 July 2019,1,14,29,32,38,18,"R70,000,000",Roll,22.8,29.0,13.46699669562594,1,38,37,114,132,3,3,2,4,0,False
Friday 26 July 2019,4,17,19,43,48,7,"R65,277,858.39",Roll,26.2,19.0,16.65412861725284,4,48,44,131,138,2,4,3,3,0,False
Tuesday 23 July 2019,4,6,35,45,48,20,"R60,000,000",Roll,27.6,35.0,18.958902921846505,4,48,44,138,158,3,3,2,4,2,False
Friday 19 July 2019,3,12,13,20,41,16,"R55,055,514.46",Roll,17.8,13.0,12.796874618437112,3,41,38,89,105,2,4,4,2,0,True
Tuesday 16 July 2019,3,5,20,23,40,14,"R50,000,000",Roll,18.2,20.0,13.46699669562594,3,40,37,91,105,2,4,4,2,2,False
Friday 12 July 2019,29,35,46,47,48,17,"R42,774,433.94",Roll,41.0,46.0,7.615773105863909,29,48,19,205,222,2,4,0,6,0,True
Tuesday 9 July 2019,9,12,28,44,49,13,"R38,022,655.47",Roll,28.4,28.0,16.206171663906314,9,49,40,142,155,3,3,2,4,0,False
Friday 5 July 2019,28,37,39,46,47,12,"R34,249,598.42",Roll,39.4,39.0,6.887670143089026,28,47,19,197,209,2,4,0,6,1,True
Tuesday 2 July 2019,16,29,43,44,47,15,"R29,707,155.14",Roll,35.8,43.0,11.685888926393234,16,47,31,179,194,2,4,1,5,1,True
Friday 28 June 2019,3,13,16,33,41,10,"R25,444,942.14",Roll,21.2,16.0,13.833293172632466,3,41,38,106,116,1,5,3,3,1,False
Tuesday 25 June 2019,3,32,33,38,40,11,"R21,064,302.79",Roll,29.2,33.0,13.43726162579266,3,40,37,146,157,3,3,1,5,2,True
Friday 21 June 2019,8,15,28,46,49,8,"R17,476,151.22",Roll,29.2,28.0,16.28987415543779,8,49,41,146,154,3,3,2,4,0,False
Tuesday 18 June 2019,2,3,17,20,33,3,"R13,878,630.61",Roll,15.0,17.0,11.541230437002806,2,33,31,75,78,2,4,4,2,0,True
Friday 14 June 2019,24,26,27,35,39,15,"R10,910,149.51",Roll,30.2,27.0,5.775811631277461,24,39,15,151,166,2,4,1,5,0,True
Tuesday 11 June 2019,11,14,15,38,47,13,"R7,113,119.66",Roll,25.0,15.0,14.628738838327793,11,47,36,125,138,2,4,3,3,0,True
Friday 7 June 2019,4,11,21,22,45,14,"R3,923,952.76",Roll,20.6,21.0,13.893883546366725,4,45,41,103,117,2,4,4,2,1,True
Tuesday 4 June 2019,10,16,22,46,50,19,"R55,270,216.22",Won,28.8,22.0,16.17899873292535,10,50,40,144,163,5,1,3,3,1,False
Friday 31 May 2019,5,21,25,27,47,12,"R50,000,000",Roll,25.0,25.0,13.446189051177289,5,47,42,125,137,0,6,3,3,0,False
Tuesday 28 May 2019,15,21,25,33,43,17,"R41,347,732.01",Roll,27.4,25.0,9.748846085563152,15,43,28,137,154,0,6,3,3,2,False
Friday 24 May 2019,3,25,29,38,39,7,"R36,910,846.75",Roll,26.8,29.0,13.029197979921864,3,39,36,134,141,1,5,2,4,1,True
Tuesday 21 May 2019,3,11,15,33,43,13,"R32,713,904.38",Roll,21.0,15.0,14.75127113166862,3,43,40,105,118,0,6,3,3,1,False
Friday 17 May 2019,9,19,29,31,46,17,"R29,277,725.69",Roll,26.8,29.0,12.4,9,46,37,134,151,1,5,2,4,0,False
Tuesday 14 May 2019,15,18,34,44,46,16,"R25,023,233.01",Roll,31.4,34.0,12.86234815265082,15,46,31,157,173,4,2,2,4,1,False
Friday 10 May 2019,14,22,23,39,43,15,"R21,146,619.89",Roll,28.2,23.0,10.979981785048643,14,43,29,141,156,2,4,3,3,0,True
Tuesday 7 May 2019,15,22,30,45,48,13,"R16,932,650.55",Roll,32.0,30.0,12.790621564255586,15,48,33,160,173,3,3,2,4,1,False
Friday 3 May 2019,13,18,20,35,36,11,"R13,108,545.82",Roll,24.4,20.0,9.350935782048769,13,36,23,122,133,3,3,3,3,0,True
Tuesday 30 April 2019,1,3,20,46,48,5,"R8,643,851.08",Roll,23.6,20.0,20.22473732833136,1,48,47,118,123,3,3,3,3,1,False
Friday 26 April 2019,13,16,19,43,49,13,"R4,287,535.21",Roll,28.0,19.0,14.939879517586478,13,49,36,140,153,1,5,3,3,0,False
Tuesday 23 April 2019,10,35,37,46,48,9,"R19,517,312.40",Won,35.2,37.0,13.555810562264435,10,48,38,176,185,3,3,1,5,0,False
Friday 19 April 2019,17,19,25,43,47,4,"R15,437,929.96",Roll,30.2,25.0,12.432216214336043,17,47,30,151,155,0,6,3,3,0,False
Tuesday 16 April 2019,5,6,32,44,48,5,"R10,931,599.30",Roll,27.0,32.0,18.33030277982336,5,48,43,135,140,4,2,2,4,0,True
Friday 12 April 2019,28,35,41,43,50,12,"R5,534,281.98",Roll,39.4,41.0,7.445804187594514,28,50,22,197,209,2,4,0,6,0,False
Tuesday 9 April 2019,5,11,13,28,38,14,"R77,710,963.20",Won,19.0,13.0,12.149074038789951,5,38,33,95,109,2,4,3,3,1,False
Friday 5 April 2019,15,22,29,31,48,3,"R71,628,330.01",Roll,29.0,29.0,11.045361017187261,15,48,33,145,148,2,4,2,4,0,False
Tuesday 2 April 2019,11,29,35,38,41,18,"R64,831,132.59",Roll,30.8,35.0,10.665833300778706,11,41,30,154,172,1,5,1,5,1,False
Friday 29 March 2019,3,6,11,13,31,13,"R58,099,637.40",Roll,12.8,11.0,9.765244492586962,3,31,28,64,77,1,5,4,2,1,False
Tuesday 26 March 2019,1,8,24,26,30,2,"R51,757,421.03",Roll,17.8,24.0,11.249888888340186,1,30,29,89,91,4,2,3,3,0,False
Friday 22 March 2019,8,10,15,34,35,16,"R45,690,774.55",Roll,20.4,15.0,11.740528097151337,8,35,27,102,118,3,3,3,3,1,True
Tuesday 19 March 2019,3,16,32,33,36,7,"R40,070,445.68",Roll,24.0,32.0,12.601587201618692,3,36,33,120,127,3,3,2,4,0,True
Friday 15 March 2019,19,36,40,45,49,5,"R35,601,477.57",Roll,37.8,40.0,10.380751417888785,19,49,30,189,194,2,4,1,5,1,False
Tuesday 12 March 2019,8,27,40,46,48,18,"R29,870,709.04",Roll,33.8,40.0,14.837789592793126,8,48,40,169,187,4,2,1,5,1,False
Friday 8 March 2019,4,5,7,11,22,3,"R24,208,355.94",Roll,9.8,7.0,6.554387843269576,4,22,18,49,52,2,4,5,1,0,True
Tuesday 5 March 2019,1,18,24,48,49,20,"R17,741,429.43",Roll,28.0,24.0,18.36300628982085,1,49,48,140,160,3,3,3,3,0,True
Friday 1 March 2019,24,29,34,46,49,15,"R12,109,045.33",Roll,36.4,34.0,9.645724441429994,24,49,25,182,197,3,3,1,5,2,False
Tuesday 26 February 2019,10,20,28,31,33,12,"R5,640,752.04",Roll,24.4,28.0,8.452218643646175,10,33,23,122,134,3,3,2,4,0,False
Friday 22 February 2019,7,9,10,11,40,2,"R6,326,736",Won,15.4,10.0,12.370933675353692,7,40,33,77,79,2,4,4,2,1,True
Tuesday 19 February 2019,14,18,21,26,35,5,"R232,131,750.69",Won,22.8,21.0,7.249827584156743,14,35,21,114,119,3,3,3,3,0,False
Friday 15 February 2019,19,20,37,42,43,17,"R212,480,135.13",Roll,32.2,37.0,10.57166022912201,19,43,24,161,178,2,4,2,4,0,True
Tuesday 12 February 2019,15,16,24,38,47,13,"R192,779,736.10",Roll,28.0,24.0,12.569805089976535,15,47,32,140,153,3,3,3,3,0,True
Friday 8 February 2019,22,30,39,41,42,11,"R178,315,451.81",Roll,34.8,39.0,7.678541528180986,22,42,20,174,185,3,3,1,5,0,True
Tuesday 5 February 2019,5,28,31,35,50,9,"R162,855,403.98",Roll,29.8,31.0,14.524462124292246,5,50,45,149,158,2,4,1,5,0,False
Friday 1 February 2019,5,13,19,39,41,3,"R150,000,000",Roll,23.4,19.0,14.277254638059798,5,41,36,117,120,0,6,3,3,1,False
Tuesday 29 January 2019,6,7,23,25,29,5,"R122,014,409.10",Roll,18.0,23.0,9.591663046625438,6,29,23,90,95,1,5,4,2,0,True
Friday 25 January 2019,20,27,31,40,41,9,"R110,000,000",Roll,31.8,31.0,7.934733769950949,20,41,21,159,168,2,4,1,5,0,True
Tuesday 22 January 2019,6,15,24,41,47,3,"R94,000,000",Roll,26.6,24.0,15.4220621189256,6,47,41,133,136,2,4,3,3,1,False
Friday 18 January 2019,8,23,26,38,40,9,"R88,442,717.21",Roll,27.0,26.0,11.55854662143991,8,40,32,135,144,4,2,2,4,0,False
Tuesday 15 January 2019,9,13,24,27,29,20,"R79,756,970.09",Roll,20.4,24.0,7.939773296511683,9,29,20,102,122,1,5,3,3,0,False
Friday 11 January 2019,8,21,25,29,42,15,"R72,604,385.40",Roll,25.0,25.0,11.045361017187261,8,42,34,125,140,2,4,3,3,1,False
Tuesday 8 January 2019,2,15,35,44,46,13,"R65,327,021.25",Roll,28.4,35.0,17.165080832900262,2,46,44,142,155,3,3,2,4,0,False
Friday 4 January 2019,7,9,24,26,29,1,"R59,904,208.59",Roll,19.0,24.0,9.143303560529969,7,29,22,95,96,2,4,3,3,0,False
Tuesday 1 January 2019,42,44,46,47,48,11,"R53,702,827.68",Roll,45.4,46.0,2.1540659228538015,42,48,6,227,238,4,2,0,6,0,True
Friday 28 December 2018,18,21,30,32,50,8,"R50,000,000",Roll,30.2,30.0,11.214276615100948,18,50,32,151,159,4,2,2,4,0,False
Tuesday 25 December 2018,13,16,28,29,30,7,"R31,954,158.73",Roll,23.2,28.0,7.19444229944198,13,30,17,116,123,3,3,2,4,1,True
Friday 21 December 2018,22,34,40,44,48,2,"R29,502,785.10",Roll,37.6,40.0,9.068627239003707,22,48,26,188,190,5,1,1,5,0,False
Tuesday 18 December 2018,3,5,14,20,32,16,"R25,059,495.23",Roll,14.8,14.0,10.571660229122008,3,32,29,74,90,3,3,4,2,0,False
Friday 14 December 2018,4,5,9,16,20,3,"R21,705,675.97",Roll,10.8,9.0,6.241794613730894,4,20,16,54,57,3,3,5,1,2,True
Tuesday 11 December 2018,7,29,39,42,48,7,"R17,785,458.79",Roll,33.0,39.0,14.38054240979804,7,48,41,165,172,2,4,1,5,0,False
Friday 7 December 2018,3,6,22,33,47,15,"R14,623,900.22",Roll,22.2,22.0,16.50939126679115,3,47,44,111,126,2,4,3,3,0,False
Tuesday 4 December 2018,5,13,20,33,34,6,"R10,837,919.38",Roll,21.0,20.0,11.260550608207398,5,34,29,105,111,2,4,3,3,1,True
Friday 30 November 2018,12,15,25,29,49,7,"R7,385,137.25",Roll,26.0,25.0,13.0843417870369,12,49,37,130,137,1,5,3,3,0,False
Tuesday 27 November 2018,12,27,39,41,46,10,"R3,638,365.59",Roll,33.0,39.0,12.214745187681975,12,46,34,165,175,2,4,1,5,1,False
Friday 23 November 2018,3,6,8,23,30,8,"R7,453,479.50",Won,14.0,8.0,10.564090116995406,3,30,27,70,78,3,3,4,2,0,False
Tuesday 20 November 2018,14,32,33,37,47,15,"R3,450,129.35",Roll,32.6,33.0,10.707007051459339,14,47,33,163,178,2,4,1,5,0,True
Friday 16 November 2018,20,24,32,33,35,18,"R33,000,000",Won,28.8,32.0,5.775811631277461,20,35,15,144,162,3,3,2,4,2,True
Tuesday 13 November 2018,4,6,19,24,41,8,"R24,382,438",Roll,18.8,19.0,13.43726162579266,4,41,37,94,102,3,3,4,2,1,False
Friday 9 November 2018,6,7,10,19,43,20,"R20,745,336.63",Roll,17.0,10.0,13.784048752090222,6,43,37,85,105,2,4,4,2,2,True
Tuesday 6 November 2018,10,20,48,49,50,12,"R16,255,931.23",Roll,35.4,48.0,16.965848048358797,10,50,40,177,189,4,2,2,4,1,True
Friday 2 November 2018,2,30,36,42,47,13,"R12,318,113.74",Roll,31.4,36.0,15.768322675541619,2,47,45,157,170,4,2,1,5,0,False
Tuesday 30 October 2018,19,20,24,27,29,19,"R8,053,318.25",Roll,23.8,24.0,3.867815921162743,19,29,10,119,138,2,4,3,3,0,True
Friday 26 October 2018,2,15,19,24,38,20,"R4,346,525.02",Roll,19.6,19.0,11.740528097151337,2,38,36,98,118,3,3,4,2,2,False
Tuesday 23 October 2018,4,17,21,28,48,20,"R41,326,686.50",Won,23.6,21.0,14.485855169785456,4,48,44,118,138,3,3,3,3,0,False
Friday 19 October 2018,1,32,39,41,43,6,"R37,511,603.26",Roll,31.2,39.0,15.548633380461448,1,43,42,156,162,1,5,1,5,0,False
Tuesday 16 October 2018,2,8,27,35,41,8,"R32,980,748.24",Roll,22.6,27.0,15.16047492659778,2,41,39,113,121,2,4,2,4,1,False
Friday 12 October 2018,1,2,11,19,44,8,"R29,062,466.94",Roll,15.4,11.0,15.730225681788548,1,44,43,77,85,2,4,4,2,1,True
Tuesday 9 October 2018,5,13,22,24,40,5,"R24,783,797.76",Roll,20.8,22.0,11.754148203932091,5,40,35,104,109,3,3,4,2,0,False
Friday 5 October 2018,32,36,42,46,49,11,"R20,916,286.88",Roll,41.0,42.0,6.260990336999411,32,49,17,205,216,4,2,0,6,0,False
Tuesday 2 October 2018,3,7,15,24,35,18,"R16,381,958.03",Roll,16.8,15.0,11.6,3,35,32,84,102,1,5,4,2,0,False
Friday 28 September 2018,7,24,31,36,50,2,"R12,150,201.22",Roll,29.6,31.0,14.150618361046984,7,50,43,148,150,3,3,2,4,2,False
Tuesday 25 September 2018,7,15,17,30,40,11,"R7,670,328.96",Roll,21.8,17.0,11.720068259186888,7,40,33,109,120,2,4,3,3,1,False
Friday 21 September 2018,28,32,39,43,46,8,"R4,477,915.27",Roll,37.6,39.0,6.711184694225007,28,46,18,188,196,3,3,0,6,0,False
Tuesday 18 September 2018,15,22,23,31,38,1,"R64,426,934.10",Won,25.8,23.0,7.934733769950949,15,38,23,129,130,2,4,3,3,0,True
Friday 14 September 2018,10,17,29,31,40,9,"R58,559,656.35",Roll,25.4,29.0,10.63202708800161,10,40,30,127,136,2,4,2,4,1,False
Tuesday 11 September 2018,3,26,34,40,50,12,"R52,338,633.99",Roll,30.6,34.0,15.869467539901898,3,50,47,153,165,4,2,1,5,1,False
Friday 7 September 2018,9,11,20,28,44,6,"R47,149,328.93",Roll,22.4,20.0,12.753038853543888,9,44,35,112,118,3,3,3,3,0,False
Tuesday 4 September 2018,3,13,24,25,41,8,"R41,363,155.76",Roll,21.2,24.0,12.749901960407382,3,41,38,106,114,1,5,4,2,0,True
Friday 31 August 2018,7,38,42,43,47,3,"R36,292,142.94",Roll,35.4,42.0,14.485855169785456,7,47,40,177,180,2,4,1,5,0,True
Tuesday 28 August 2018,4,13,21,41,44,15,"R30,591,306.92",Roll,24.6,21.0,15.602563891873668,4,44,40,123,138,2,4,3,3,0,False
Friday 24 August 2018,3,6,25,27,40,4,"R25,757,419.97",Roll,20.2,25.0,13.847743498491008,3,40,37,101,105,2,4,3,3,0,False
Tuesday 21 August 2018,19,21,23,34,45,9,"R21,110,772.59",Roll,28.4,23.0,9.789790600416334,19,45,26,142,151,1,5,3,3,0,False
Friday 17 August 2018,9,19,24,35,42,10,"R17,383,845.08",Roll,25.8,24.0,11.651609330903607,9,42,33,129,139,2,4,3,3,1,False
Tuesday 14 August 2018,13,29,32,38,45,5,"R12,938,864.34",Roll,31.4,32.0,10.707007051459339,13,45,32,157,162,2,4,1,5,0,False
Friday 10 August 2018,3,10,14,43,50,14,"R10,000,000",Roll,24.0,14.0,18.83613548475377,3,50,47,120,134,3,3,3,3,0,False
Tuesday 7 August 2018,2,3,19,24,30,3,"R4,603,902.09",Roll,15.6,19.0,11.253443917308159,2,30,28,78,81,3,3,4,2,1,True
Friday 3 August 2018,1,15,23,24,35,4,"R145,469,799.30",Won,19.6,23.0,11.271202242884296,1,35,34,98,102,1,5,4,2,1,True
Tuesday 31 July 2018,3,6,14,34,36,12,"R128,039,793.50",Roll,18.6,14.0,13.879481258317979,3,36,33,93,105,4,2,3,3,0,False
Friday 27 July 2018,4,15,19,33,36,2,"R113,951,194.70",Roll,21.4,19.0,11.80847153530041,4,36,32,107,109,2,4,3,3,1,False
Tuesday 24 July 2018,9,15,18,24,29,19,"R100,000,000",Roll,19.0,18.0,6.957010852370434,9,29,20,95,114,2,4,4,2,1,False
Friday 20 July 2018,9,21,22,33,39,5,"R86,703,027",Roll,24.8,22.0,10.4,9,39,30,124,129,1,5,3,3,1,True
Tuesday 17 July 2018,12,26,34,35,44,4,"R79,463,002.49",Roll,30.2,34.0,10.740577265678041,12,44,32,151,155,4,2,1,5,0,True
Friday 13 July 2018,13,14,34,38,45,11,"R73,530,490.50",Roll,28.8,34.0,12.983065893693986,13,45,32,144,155,3,3,2,4,1,True
Tuesday 10 July 2018,1,31,34,38,46,12,"R66,683,630.86",Roll,30.0,34.0,15.349267083479914,1,46,45,150,162,3,3,1,5,2,False
Friday 6 July 2018,8,16,19,35,39,11,"R61,079,560.27",Roll,23.4,19.0,11.740528097151337,8,39,31,117,128,2,4,3,3,0,False
Tuesday 3 July 2018,3,38,48,49,50,18,"R55,151,797.37",Roll,37.6,48.0,17.828067758453244,3,50,47,188,206,3,3,1,5,0,True
Friday 29 June 2018,15,22,25,31,37,16,"R50,000,000",Roll,26.0,25.0,7.536577472566709,15,37,22,130,146,1,5,3,3,0,False
Tuesday 26 June 2018,15,25,39,43,50,14,"R16,899,630.56",Roll,34.4,39.0,12.674383614203887,15,50,35,172,186,1,5,2,4,2,False
Friday 22 June 2018,2,6,13,14,19,17,"R13,544,350.72",Roll,10.8,13.0,6.04648658313239,2,19,17,54,71,3,3,5,1,0,True
Tuesday 19 June 2018,12,20,23,24,37,4,"R10,254,894.62",Roll,23.2,23.0,8.084553172563094,12,37,25,116,120,3,3,4,2,0,True
Friday 15 June 2018,8,9,14,28,41,9,"R7,400,000",Roll,20.0,14.0,12.696456198483101,8,41,33,100,109,3,3,3,3,0,True
